,item_id,fixed_item_idx
3418,4305,3418
3419,4306,3419
3420,4308,3420
3421,4310,3421
3422,4312,3422
3423,4316,3423
3424,4317,3424
3425,4318,3425
3426,4319,3426
3427,4321,3427
3428,4322,3428
3429,4324,3429
3430,4326,3430
3431,4327,3431
3432,4329,3432
3433,4332,3433
3434,4333,3434
3435,4334,3435
3436,4337,3436
3437,4338,3437
3438,4339,3438
3439,4340,3439
3440,4342,3440
3441,4343,3441
3442,4344,3442
3443,4345,3443
3444,4347,3444
3445,4349,3445
3446,4350,3446
3447,4351,3447
3448,4352,3448
3449,4353,3449
3450,4354,3450
3451,4355,3451
3452,4356,3452
3453,4357,3453
3454,4359,3454
3455,4360,3455
3456,4361,3456
3457,4366,3457
3458,4367,3458
3459,4368,3459
3460,4369,3460
3461,4370,3461
3462,4371,3462
3463,4372,3463
3464,4375,3464
3465,4378,3465
3466,4380,3466
3467,4381,3467
3468,4383,3468
3469,4384,3469
3470,4386,3470
3471,4387,3471
3472,4388,3472
3473,4389,3473
3474,4390,3474
3475,4391,3475
3476,4392,3476
3477,4394,3477
3478,4396,3478
3479,4397,3479
3480,4399,3480
3481,4401,3481
3482,4402,3482
3483,4403,3483
3484,4404,3484
3485,4405,3485
3486,4406,3486
3487,4407,3487
3488,4409,3488
3489,4410,3489
3490,4411,3490
3491,4414,3491
3492,4415,3492
3493,4417,3493
3494,4420,3494
3495,4422,3495
3496,4424,3496
3497,4426,3497
3498,4427,3498
3499,4428,3499
3500,4432,3500
3501,4433,3501
3502,4437,3502
3503,4438,3503
3504,4440,3504
3505,4441,3505
3506,4442,3506
3507,4443,3507
3508,4444,3508
3509,4445,3509
3510,4446,3510
3511,4447,3511
3512,4448,3512
3513,4450,3513
3514,4451,3514
3515,4452,3515
3516,4453,3516
3517,4454,3517
3518,4458,3518
3519,4459,3519
3520,4462,3520
3521,4464,3521
3522,4465,3522
3523,4466,3523
3524,4467,3524
3525,4469,3525
3526,4470,3526
3527,4471,3527
3528,4473,3528
3529,4474,3529
3530,4475,3530
3531,4477,3531
3532,4478,3532
3533,4479,3533
3534,4480,3534
3535,4482,3535
3536,4483,3536
3537,4486,3537
3538,4487,3538
3539,4488,3539
3540,4489,3540
3541,4490,3541
3542,4491,3542
3543,4492,3543
3544,4493,3544
3545,4495,3545
3546,4496,3546
3547,4498,3547
3548,4499,3548
3549,4500,3549
3550,4501,3550
3551,4502,3551
3552,4503,3552
3553,4506,3553
3554,4508,3554
3555,4509,3555
3556,4511,3556
3557,4515,3557
3558,4516,3558
3559,4518,3559
3560,4519,3560
3561,4520,3561
3562,4521,3562
3563,4522,3563
3564,4523,3564
3565,4524,3565
3566,4526,3566
3567,4527,3567
3568,4528,3568
3569,4529,3569
3570,4531,3570
3571,4532,3571
3572,4533,3572
3573,4534,3573
3574,4535,3574
3575,4537,3575
3576,4538,3576
3577,4539,3577
3578,4541,3578
3579,4543,3579
3580,4544,3580
3581,4545,3581
3582,4546,3582
3583,4550,3583
3584,4552,3584
3585,4553,3585
3586,4555,3586
3587,4557,3587
3588,4558,3588
3589,4559,3589
3590,4560,3590
3591,4561,3591
3592,4562,3592
3593,4563,3593
3594,4564,3594
3595,4565,3595
3596,4566,3596
3597,4567,3597
3598,4568,3598
3599,4569,3599
3600,4570,3600
3601,4571,3601
3602,4572,3602
3603,4573,3603
3604,4577,3604
3605,4578,3605
3606,4584,3606
3607,4585,3607
3608,4587,3608
3609,4589,3609
3610,4590,3610
3611,4591,3611
3612,4592,3612
3613,4593,3613
3614,4600,3614
3615,4602,3615
3616,4603,3616
3617,4605,3617
3618,4606,3618
3619,4608,3619
3620,4610,3620
3621,4612,3621
3622,4614,3622
3623,4615,3623
3624,4616,3624
3625,4617,3625
3626,4618,3626
3627,4619,3627
3628,4621,3628
3629,4622,3629
3630,4623,3630
3631,4624,3631
3632,4625,3632
3633,4626,3633
3634,4627,3634
3635,4628,3635
3636,4629,3636
3637,4630,3637
3638,4632,3638
3639,4634,3639
3640,4636,3640
3641,4638,3641
3642,4639,3642
3643,4640,3643
3644,4641,3644
3645,4642,3645
3646,4643,3646
3647,4644,3647
3648,4645,3648
3649,4649,3649
3650,4652,3650
3651,4654,3651
3652,4655,3652
3653,4658,3653
3654,4659,3654
3655,4660,3655
3656,4661,3656
3657,4662,3657
3658,4663,3658
3659,4664,3659
3660,4666,3660
3661,4667,3661
3662,4670,3662
3663,4673,3663
3664,4674,3664
3665,4675,3665
3666,4676,3666
3667,4677,3667
3668,4678,3668
3669,4679,3669
3670,4680,3670
3671,4681,3671
3672,4682,3672
3673,4684,3673
3674,4686,3674
3675,4687,3675
3676,4688,3676
3677,4690,3677
3678,4691,3678
3679,4692,3679
3680,4696,3680
3681,4697,3681
3682,4698,3682
3683,4699,3683
3684,4700,3684
3685,4701,3685
3686,4703,3686
3687,4704,3687
3688,4705,3688
3689,4706,3689
3690,4709,3690
3691,4710,3691
3692,4711,3692
3693,4713,3693
3694,4714,3694
3695,4716,3695
3696,4717,3696
3697,4718,3697
3698,4719,3698
3699,4720,3699
3700,4721,3700
3701,4722,3701
3702,4723,3702
3703,4724,3703
3704,4725,3704
3705,4727,3705
3706,4728,3706
3707,4731,3707
3708,4732,3708
3709,4733,3709
3710,4734,3710
3711,4735,3711
3712,4736,3712
3713,4737,3713
3714,4738,3714
3715,4740,3715
3716,4741,3716
3717,4743,3717
3718,4744,3718
3719,4745,3719
3720,4748,3720
3721,4749,3721
3722,4750,3722
3723,4751,3723
3724,4752,3724
3725,4753,3725
3726,4754,3726
3727,4755,3727
3728,4756,3728
3729,4757,3729
3730,4761,3730
3731,4765,3731
3732,4766,3732
3733,4767,3733
3734,4768,3734
3735,4769,3735
3736,4770,3736
3737,4771,3737
3738,4772,3738
3739,4774,3739
3740,4775,3740
3741,4776,3741
3742,4782,3742
3743,4783,3743
3744,4784,3744
3745,4787,3745
3746,4789,3746
3747,4792,3747
3748,4795,3748
3749,4796,3749
3750,4798,3750
3751,4799,3751
3752,4800,3752
3753,4801,3753
3754,4802,3754
3755,4803,3755
3756,4804,3756
3757,4806,3757
3758,4809,3758
3759,4810,3759
3760,4811,3760
3761,4812,3761
3762,4814,3762
3763,4815,3763
3764,4816,3764
3765,4818,3765
3766,4821,3766
3767,4822,3767
3768,4823,3768
3769,4826,3769
3770,4830,3770
3771,4831,3771
3772,4832,3772
3773,4833,3773
3774,4834,3774
3775,4835,3775
3776,4836,3776
3777,4837,3777
3778,4840,3778
3779,4842,3779
3780,4844,3780
3781,4846,3781
3782,4848,3782
3783,4849,3783
3784,4851,3784
3785,4854,3785
3786,4855,3786
3787,4857,3787
3788,4859,3788
3789,4861,3789
3790,4862,3790
3791,4863,3791
3792,4865,3792
3793,4866,3793
3794,4867,3794
3795,4873,3795
3796,4874,3796
3797,4875,3797
3798,4876,3798
3799,4878,3799
3800,4880,3800
3801,4881,3801
3802,4885,3802
3803,4886,3803
3804,4887,3804
3805,4888,3805
3806,4889,3806
3807,4890,3807
3808,4893,3808
3809,4895,3809
3810,4896,3810
3811,4897,3811
3812,4898,3812
3813,4899,3813
3814,4901,3814
3815,4902,3815
3816,4903,3816
3817,4911,3817
3818,4912,3818
3819,4914,3819
3820,4915,3820
3821,4920,3821
3822,4921,3822
3823,4923,3823
3824,4925,3824
3825,4927,3825
3826,4928,3826
3827,4929,3827
3828,4930,3828
3829,4932,3829
3830,4933,3830
3831,4936,3831
3832,4941,3832
3833,4945,3833
3834,4947,3834
3835,4948,3835
3836,4949,3836
3837,4951,3837
3838,4952,3838
3839,4954,3839
3840,4956,3840
3841,4957,3841
3842,4958,3842
3843,4960,3843
3844,4961,3844
3845,4963,3845
3846,4964,3846
3847,4965,3847
3848,4967,3848
3849,4968,3849
3850,4969,3850
3851,4970,3851
3852,4971,3852
3853,4972,3853
3854,4973,3854
3855,4974,3855
3856,4975,3856
3857,4976,3857
3858,4977,3858
3859,4978,3859
3860,4979,3860
3861,4980,3861
3862,4981,3862
3863,4984,3863
3864,4987,3864
3865,4988,3865
3866,4989,3866
3867,4990,3867
3868,4992,3868
3869,4993,3869
3870,4994,3870
3871,4995,3871
3872,4996,3872
3873,4998,3873
3874,4999,3874
3875,5000,3875
3876,5001,3876
3877,5002,3877
3878,5003,3878
3879,5004,3879
3880,5008,3880
3881,5009,3881
3882,5010,3882
3883,5012,3883
3884,5013,3884
3885,5014,3885
3886,5015,3886
3887,5016,3887
3888,5017,3888
3889,5018,3889
3890,5021,3890
3891,5022,3891
3892,5023,3892
3893,5025,3893
3894,5026,3894
3895,5027,3895
3896,5028,3896
3897,5033,3897
3898,5034,3898
3899,5038,3899
3900,5039,3900
3901,5040,3901
3902,5041,3902
3903,5042,3903
3904,5043,3904
3905,5046,3905
3906,5047,3906
3907,5048,3907
3908,5049,3908
3909,5051,3909
3910,5053,3910
3911,5054,3911
3912,5055,3912
3913,5056,3913
3914,5057,3914
3915,5059,3915
3916,5060,3916
3917,5061,3917
3918,5062,3918
3919,5063,3919
3920,5064,3920
3921,5065,3921
3922,5066,3922
3923,5069,3923
3924,5071,3924
3925,5072,3925
3926,5073,3926
3927,5074,3927
3928,5075,3928
3929,5076,3929
3930,5079,3930
3931,5080,3931
3932,5081,3932
3933,5083,3933
3934,5085,3934
3935,5087,3935
3936,5088,3936
3937,5092,3937
3938,5093,3938
3939,5094,3939
3940,5095,3940
3941,5096,3941
3942,5097,3942
3943,5098,3943
3944,5099,3944
3945,5101,3945
3946,5102,3946
3947,5103,3947
3948,5105,3948
3949,5106,3949
3950,5107,3950
3951,5108,3951
3952,5109,3952
3953,5110,3953
3954,5111,3954
3955,5114,3955
3956,5117,3956
3957,5119,3957
3958,5120,3958
3959,5121,3959
3960,5122,3960
3961,5125,3961
3962,5127,3962
3963,5128,3963
3964,5134,3964
3965,5135,3965
3966,5137,3966
3967,5139,3967
3968,5141,3968
3969,5142,3969
3970,5146,3970
3971,5147,3971
3972,5151,3972
3973,5152,3973
3974,5153,3974
3975,5159,3975
3976,5161,3976
3977,5164,3977
3978,5165,3978
3979,5167,3979
3980,5168,3980
3981,5170,3981
3982,5171,3982
3983,5172,3983
3984,5177,3984
3985,5179,3985
3986,5180,3986
3987,5182,3987
3988,5186,3988
3989,5187,3989
3990,5193,3990
3991,5198,3991
3992,5199,3992
3993,5202,3993
3994,5203,3994
3995,5205,3995
3996,5208,3996
3997,5210,3997
3998,5214,3998
3999,5218,3999
4000,5219,4000
4001,5220,4001
4002,5222,4002
4003,5223,4003
4004,5224,4004
4005,5225,4005
4006,5226,4006
4007,5227,4007
4008,5229,4008
4009,5230,4009
4010,5231,4010
4011,5232,4011
4012,5233,4012
4013,5234,4013
4014,5236,4014
4015,5237,4015
4016,5238,4016
4017,5241,4017
4018,5242,4018
4019,5243,4019
4020,5244,4020
4021,5246,4021
4022,5247,4022
4023,5248,4023
4024,5250,4024
4025,5254,4025
4026,5255,4026
4027,5256,4027
4028,5258,4028
4029,5264,4029
4030,5265,4030
4031,5266,4031
4032,5267,4032
4033,5269,4033
4034,5271,4034
4035,5275,4035
4036,5276,4036
4037,5277,4037
4038,5278,4038
4039,5279,4039
4040,5282,4040
4041,5283,4041
4042,5285,4042
4043,5288,4043
4044,5291,4044
4045,5292,4045
4046,5293,4046
4047,5294,4047
4048,5296,4048
4049,5297,4049
4050,5298,4050
4051,5299,4051
4052,5300,4052
4053,5301,4053
4054,5302,4054
4055,5303,4055
4056,5304,4056
4057,5305,4057
4058,5307,4058
4059,5308,4059
4060,5309,4060
4061,5312,4061
4062,5313,4062
4063,5315,4063
4064,5316,4064
4065,5319,4065
4066,5323,4066
4067,5324,4067
4068,5325,4068
4069,5329,4069
4070,5333,4070
4071,5334,4071
4072,5335,4072
4073,5337,4073
4074,5339,4074
4075,5341,4075
4076,5342,4076
4077,5343,4077
4078,5344,4078
4079,5346,4079
4080,5348,4080
4081,5349,4081
4082,5352,4082
4083,5353,4083
4084,5354,4084
4085,5356,4085
4086,5357,4086
4087,5359,4087
4088,5360,4088
4089,5361,4089
4090,5363,4090
4091,5364,4091
4092,5365,4092
4093,5366,4093
4094,5367,4094
4095,5372,4095
4096,5373,4096
4097,5375,4097
4098,5377,4098
4099,5378,4099
4100,5379,4100
4101,5380,4101
4102,5382,4102
4103,5383,4103
4104,5384,4104
4105,5385,4105
4106,5387,4106
4107,5388,4107
4108,5389,4108
4109,5391,4109
4110,5395,4110
4111,5398,4111
4112,5400,4112
4113,5401,4113
4114,5404,4114
4115,5410,4115
4116,5413,4116
4117,5414,4117
4118,5415,4118
4119,5416,4119
4120,5417,4120
4121,5418,4121
4122,5419,4122
4123,5420,4123
4124,5421,4124
4125,5422,4125
4126,5425,4126
4127,5427,4127
4128,5428,4128
4129,5433,4129
4130,5434,4130
4131,5438,4131
4132,5440,4132
4133,5443,4133
4134,5444,4134
4135,5445,4135
4136,5446,4136
4137,5447,4137
4138,5448,4138
4139,5449,4139
4140,5450,4140
4141,5452,4141
4142,5458,4142
4143,5459,4143
4144,5460,4144
4145,5462,4145
4146,5463,4146
4147,5464,4147
4148,5466,4148
4149,5470,4149
4150,5471,4150
4151,5473,4151
4152,5475,4152
4153,5477,4153
4154,5478,4154
4155,5479,4155
4156,5480,4156
4157,5481,4157
4158,5483,4158
4159,5489,4159
4160,5490,4160
4161,5498,4161
4162,5500,4162
4163,5501,4163
4164,5502,4164
4165,5503,4165
4166,5504,4166
4167,5505,4167
4168,5506,4168
4169,5507,4169
4170,5508,4170
4171,5515,4171
4172,5516,4172
4173,5517,4173
4174,5518,4174
4175,5521,4175
4176,5522,4176
4177,5523,4177
4178,5524,4178
4179,5525,4179
4180,5527,4180
4181,5528,4181
4182,5530,4182
4183,5531,4183
4184,5534,4184
4185,5535,4185
4186,5538,4186
4187,5539,4187
4188,5540,4188
4189,5541,4189
4190,5544,4190
4191,5548,4191
4192,5553,4192
4193,5556,4193
4194,5558,4194
4195,5560,4195
4196,5561,4196
4197,5562,4197
4198,5564,4198
4199,5568,4199
4200,5569,4200
4201,5570,4201
4202,5572,4202
4203,5573,4203
4204,5574,4204
4205,5575,4205
4206,5577,4206
4207,5581,4207
4208,5582,4208
4209,5585,4209
4210,5588,4210
4211,5597,4211
4212,5599,4212
4213,5600,4213
4214,5601,4214
4215,5602,4215
4216,5603,4216
4217,5604,4217
4218,5605,4218
4219,5607,4219
4220,5608,4220
4221,5609,4221
4222,5611,4222
4223,5612,4223
4224,5613,4224
4225,5615,4225
4226,5617,4226
4227,5618,4227
4228,5619,4228
4229,5620,4229
4230,5621,4230
4231,5622,4231
4232,5625,4232
4233,5628,4233
4234,5629,4234
4235,5630,4235
4236,5632,4236
4237,5633,4237
4238,5636,4238
4239,5637,4239
4240,5638,4240
4241,5641,4241
4242,5642,4242
4243,5643,4243
4244,5644,4244
4245,5646,4245
4246,5649,4246
4247,5650,4247
4248,5651,4248
4249,5655,4249
4250,5662,4250
4251,5663,4251
4252,5666,4252
4253,5667,4253
4254,5668,4254
4255,5669,4255
4256,5670,4256
4257,5672,4257
4258,5673,4258
4259,5675,4259
4260,5677,4260
4261,5678,4261
4262,5679,4262
4263,5680,4263
4264,5682,4264
4265,5684,4265
4266,5685,4266
4267,5686,4267
4268,5689,4268
4269,5690,4269
4270,5691,4270
4271,5693,4271
4272,5694,4272
4273,5696,4273
4274,5699,4274
4275,5700,4275
4276,5703,4276
4277,5705,4277
4278,5707,4278
4279,5710,4279
4280,5712,4280
4281,5715,4281
4282,5718,4282
4283,5723,4283
4284,5729,4284
4285,5732,4285
4286,5734,4286
4287,5735,4287
4288,5736,4288
4289,5737,4289
4290,5742,4290
4291,5745,4291
4292,5746,4292
4293,5747,4293
4294,5752,4294
4295,5754,4295
4296,5765,4296
4297,5768,4297
4298,5772,4298
4299,5773,4299
4300,5777,4300
4301,5778,4301
4302,5779,4302
4303,5780,4303
4304,5782,4304
4305,5784,4305
4306,5785,4306
4307,5787,4307
4308,5788,4308
4309,5791,4309
4310,5792,4310
4311,5795,4311
4312,5796,4312
4313,5799,4313
4314,5801,4314
4315,5803,4315
4316,5808,4316
4317,5809,4317
4318,5810,4318
4319,5812,4319
4320,5815,4320
4321,5816,4321
4322,5818,4322
4323,5819,4323
4324,5820,4324
4325,5825,4325
4326,5826,4326
4327,5828,4327
4328,5829,4328
4329,5830,4329
4330,5832,4330
4331,5833,4331
4332,5834,4332
4333,5836,4333
4334,5839,4334
4335,5840,4335
4336,5841,4336
4337,5843,4337
4338,5846,4338
4339,5847,4339
4340,5850,4340
4341,5853,4341
4342,5854,4342
4343,5857,4343
4344,5859,4344
4345,5864,4345
4346,5866,4346
4347,5867,4347
4348,5868,4348
4349,5869,4349
4350,5872,4350
4351,5873,4351
4352,5874,4352
4353,5875,4353
4354,5876,4354
4355,5878,4355
4356,5879,4356
4357,5880,4357
4358,5881,4358
4359,5882,4359
4360,5883,4360
4361,5888,4361
4362,5891,4362
4363,5893,4363
4364,5899,4364
4365,5900,4365
4366,5901,4366
4367,5902,4367
4368,5903,4368
4369,5909,4369
4370,5910,4370
4371,5913,4371
4372,5914,4372
4373,5915,4373
4374,5917,4374
4375,5918,4375
4376,5923,4376
4377,5926,4377
4378,5927,4378
4379,5932,4379
4380,5933,4380
4381,5936,4381
4382,5938,4382
4383,5940,4383
4384,5941,4384
4385,5942,4385
4386,5943,4386
4387,5944,4387
4388,5945,4388
4389,5947,4389
4390,5949,4390
4391,5952,4391
4392,5954,4392
4393,5955,4393
4394,5956,4394
4395,5957,4395
4396,5958,4396
4397,5959,4397
4398,5960,4398
4399,5961,4399
4400,5962,4400
4401,5963,4401
4402,5965,4402
4403,5966,4403
4404,5968,4404
4405,5969,4405
4406,5970,4406
4407,5971,4407
4408,5980,4408
4409,5981,4409
4410,5985,4410
4411,5986,4411
4412,5989,4412
4413,5991,4413
4414,5992,4414
4415,5993,4415
4416,5994,4416
4417,5995,4417
4418,6000,4418
4419,6001,4419
4420,6003,4420
4421,6005,4421
4422,6006,4422
4423,6008,4423
4424,6012,4424
4425,6013,4425
4426,6014,4426
4427,6016,4427
4428,6021,4428
4429,6022,4429
4430,6025,4430
4431,6027,4431
4432,6031,4432
4433,6032,4433
4434,6033,4434
4435,6035,4435
4436,6037,4436
4437,6039,4437
4438,6040,4438
4439,6042,4439
4440,6047,4440
4441,6051,4441
4442,6056,4442
4443,6057,4443
4444,6058,4444
4445,6059,4445
4446,6060,4446
4447,6062,4447
4448,6063,4448
4449,6064,4449
4450,6073,4450
4451,6077,4451
4452,6078,4452
4453,6084,4453
4454,6091,4454
4455,6092,4455
4456,6093,4456
4457,6095,4457
4458,6096,4458
4459,6100,4459
4460,6101,4460
4461,6103,4461
4462,6104,4462
4463,6105,4463
4464,6107,4464
4465,6109,4465
4466,6114,4466
4467,6115,4467
4468,6116,4468
4469,6121,4469
4470,6122,4470
4471,6123,4471
4472,6124,4472
4473,6125,4473
4474,6126,4474
4475,6127,4475
4476,6132,4476
4477,6133,4477
4478,6140,4478
4479,6143,4479
4480,6148,4480
4481,6154,4481
4482,6155,4482
4483,6156,4483
4484,6157,4484
4485,6159,4485
4486,6162,4486
4487,6163,4487
4488,6166,4488
4489,6170,4489
4490,6178,4490
4491,6180,4491
4492,6182,4492
4493,6183,4493
4494,6184,4494
4495,6185,4495
4496,6186,4496
4497,6187,4497
4498,6188,4498
4499,6195,4499
4500,6197,4500
4501,6198,4501
4502,6201,4502
4503,6203,4503
4504,6204,4504
4505,6207,4505
4506,6211,4506
4507,6212,4507
4508,6213,4508
4509,6214,4509
4510,6215,4510
4511,6216,4511
4512,6218,4512
4513,6219,4513
4514,6223,4514
4515,6225,4515
4516,6227,4516
4517,6228,4517
4518,6230,4518
4519,6231,4519
4520,6232,4520
4521,6233,4521
4522,6234,4522
4523,6235,4523
4524,6237,4524
4525,6238,4525
4526,6239,4526
4527,6240,4527
4528,6242,4528
4529,6243,4529
4530,6244,4530
4531,6245,4531
4532,6247,4532
4533,6249,4533
4534,6250,4534
4535,6252,4535
4536,6254,4536
4537,6256,4537
4538,6257,4538
4539,6260,4539
4540,6261,4540
4541,6263,4541
4542,6264,4542
4543,6265,4543
4544,6266,4544
4545,6268,4545
4546,6269,4546
4547,6271,4547
4548,6273,4548
4549,6276,4549
4550,6279,4550
4551,6281,4551
4552,6283,4552
4553,6284,4553
4554,6286,4554
4555,6287,4555
4556,6290,4556
4557,6291,4557
4558,6294,4558
4559,6295,4559
4560,6296,4560
4561,6297,4561
4562,6298,4562
4563,6299,4563
4564,6300,4564
4565,6301,4565
4566,6302,4566
4567,6303,4567
4568,6305,4568
4569,6306,4569
4570,6308,4570
4571,6314,4571
4572,6315,4572
4573,6316,4573
4574,6318,4574
4575,6322,4575
4576,6323,4576
4577,6327,4577
4578,6329,4578
4579,6331,4579
4580,6332,4580
4581,6333,4581
4582,6335,4582
4583,6337,4583
4584,6338,4584
4585,6339,4585
4586,6341,4586
4587,6342,4587
4588,6344,4588
4589,6345,4589
4590,6348,4590
4591,6349,4591
4592,6350,4592
4593,6355,4593
4594,6356,4594
4595,6357,4595
4596,6358,4596
4597,6365,4597
4598,6367,4598
4599,6368,4599
4600,6369,4600
4601,6370,4601
4602,6373,4602
4603,6375,4603
4604,6377,4604
4605,6378,4605
4606,6379,4606
4607,6380,4607
4608,6383,4608
4609,6384,4609
4610,6385,4610
4611,6386,4611
4612,6387,4612
4613,6390,4613
4614,6395,4614
4615,6400,4615
4616,6404,4616
4617,6405,4617
4618,6408,4618
4619,6410,4619
4620,6412,4620
4621,6413,4621
4622,6414,4622
4623,6415,4623
4624,6416,4624
4625,6419,4625
4626,6422,4626
4627,6423,4627
4628,6424,4628
4629,6425,4629
4630,6426,4630
4631,6427,4631
4632,6428,4632
4633,6429,4633
4634,6431,4634
4635,6432,4635
4636,6433,4636
4637,6436,4637
4638,6440,4638
4639,6442,4639
4640,6446,4640
4641,6447,4641
4642,6448,4642
4643,6449,4643
4644,6450,4644
4645,6452,4645
4646,6454,4646
4647,6458,4647
4648,6460,4648
4649,6461,4649
4650,6464,4650
4651,6465,4651
4652,6466,4652
4653,6467,4653
4654,6468,4654
4655,6470,4655
4656,6473,4656
4657,6474,4657
4658,6476,4658
4659,6477,4659
4660,6480,4660
4661,6482,4661
4662,6484,4662
4663,6493,4663
4664,6498,4664
4665,6502,4665
4666,6503,4666
4667,6506,4667
4668,6509,4668
4669,6513,4669
4670,6514,4670
4671,6516,4671
4672,6518,4672
4673,6521,4673
4674,6522,4674
4675,6525,4675
4676,6527,4676
4677,6528,4677
4678,6530,4678
4679,6531,4679
4680,6533,4680
4681,6534,4681
4682,6535,4682
4683,6536,4683
4684,6537,4684
4685,6538,4685
4686,6539,4686
4687,6541,4687
4688,6547,4688
4689,6548,4689
4690,6550,4690
4691,6552,4691
4692,6559,4692
4693,6561,4693
4694,6562,4694
4695,6564,4695
4696,6565,4696
4697,6566,4697
4698,6568,4698
4699,6571,4699
4700,6579,4700
4701,6582,4701
4702,6584,4702
4703,6585,4703
4704,6586,4704
4705,6587,4705
4706,6591,4706
4707,6592,4707
4708,6593,4708
4709,6595,4709
4710,6596,4710
4711,6598,4711
4712,6599,4712
4713,6600,4713
4714,6602,4714
4715,6603,4715
4716,6609,4716
4717,6611,4717
4718,6612,4718
4719,6613,4719
4720,6615,4720
4721,6617,4721
4722,6618,4722
4723,6620,4723
4724,6624,4724
4725,6628,4725
4726,6629,4726
4727,6630,4727
4728,6636,4728
4729,6638,4729
4730,6639,4730
4731,6641,4731
4732,6643,4732
4733,6644,4733
4734,6645,4734
4735,6646,4735
4736,6650,4736
4737,6658,4737
4738,6659,4738
4739,6662,4739
4740,6663,4740
4741,6664,4741
4742,6665,4742
4743,6666,4743
4744,6669,4744
4745,6671,4745
4746,6676,4746
4747,6678,4747
4748,6679,4748
4749,6684,4749
4750,6686,4750
4751,6690,4751
4752,6695,4752
4753,6703,4753
4754,6706,4754
4755,6707,4755
4756,6708,4756
4757,6709,4757
4758,6710,4758
4759,6711,4759
4760,6713,4760
4761,6718,4761
4762,6721,4762
4763,6722,4763
4764,6723,4764
4765,6724,4765
4766,6725,4766
4767,6728,4767
4768,6730,4768
4769,6731,4769
4770,6732,4770
4771,6735,4771
4772,6739,4772
4773,6743,4773
4774,6744,4774
4775,6748,4775
4776,6751,4776
4777,6753,4777
4778,6754,4778
4779,6755,4779
4780,6757,4780
4781,6760,4781
4782,6762,4782
4783,6763,4783
4784,6764,4784
4785,6765,4785
4786,6768,4786
4787,6769,4787
4788,6770,4788
4789,6771,4789
4790,6772,4790
4791,6773,4791
4792,6774,4792
4793,6776,4793
4794,6777,4794
4795,6779,4795
4796,6780,4796
4797,6782,4797
4798,6783,4798
4799,6785,4799
4800,6786,4800
4801,6787,4801
4802,6788,4802
4803,6790,4803
4804,6791,4804
4805,6793,4805
4806,6794,4806
4807,6796,4807
4808,6797,4808
4809,6798,4809
4810,6800,4810
4811,6803,4811
4812,6806,4812
4813,6807,4813
4814,6808,4814
4815,6810,4815
4816,6811,4816
4817,6812,4817
4818,6813,4818
4819,6814,4819
4820,6816,4820
4821,6818,4821
4822,6820,4822
4823,6822,4823
4824,6826,4824
4825,6827,4825
4826,6828,4826
4827,6829,4827
4828,6832,4828
4829,6835,4829
4830,6840,4830
4831,6850,4831
4832,6851,4832
4833,6852,4833
4834,6856,4834
4835,6857,4835
4836,6858,4836
4837,6862,4837
4838,6863,4838
4839,6864,4839
4840,6867,4840
4841,6868,4841
4842,6869,4842
4843,6870,4843
4844,6872,4844
4845,6873,4845
4846,6874,4846
4847,6875,4847
4848,6877,4848
4849,6879,4849
4850,6880,4850
4851,6881,4851
4852,6883,4852
4853,6884,4853
4854,6885,4854
4855,6887,4855
4856,6888,4856
4857,6889,4857
4858,6890,4858
4859,6892,4859
4860,6893,4860
4861,6896,4861
4862,6898,4862
4863,6902,4863
4864,6906,4864
4865,6909,4865
4866,6918,4866
4867,6920,4867
4868,6927,4868
4869,6930,4869
4870,6932,4870
4871,6934,4871
4872,6935,4872
4873,6936,4873
4874,6940,4874
4875,6942,4875
4876,6944,4876
4877,6945,4877
4878,6947,4878
4879,6950,4879
4880,6951,4880
4881,6952,4881
4882,6953,4882
4883,6954,4883
4884,6957,4884
4885,6958,4885
4886,6959,4886
4887,6961,4887
4888,6963,4888
4889,6964,4889
4890,6966,4890
4891,6970,4891
4892,6971,4892
4893,6974,4893
4894,6975,4894
4895,6977,4895
4896,6978,4896
4897,6979,4897
4898,6981,4898
4899,6982,4899
4900,6983,4900
4901,6985,4901
4902,6986,4902
4903,6987,4903
4904,6989,4904
4905,6990,4905
4906,6991,4906
4907,6992,4907
4908,6993,4908
4909,6995,4909
4910,6996,4910
4911,6997,4911
4912,6999,4912
4913,7000,4913
4914,7001,4914
4915,7002,4915
4916,7003,4916
4917,7004,4917
4918,7005,4918
4919,7007,4919
4920,7008,4920
4921,7009,4921
4922,7010,4922
4923,7011,4923
4924,7012,4924
4925,7013,4925
4926,7016,4926
4927,7017,4927
4928,7018,4928
4929,7020,4929
4930,7022,4930
4931,7023,4931
4932,7024,4932
4933,7025,4933
4934,7026,4934
4935,7027,4935
4936,7028,4936
4937,7029,4937
4938,7034,4938
4939,7036,4939
4940,7038,4940
4941,7040,4941
4942,7042,4942
4943,7043,4943
4944,7044,4944
4945,7045,4945
4946,7046,4946
4947,7048,4947
4948,7050,4948
4949,7051,4949
4950,7055,4950
4951,7056,4951
4952,7058,4952
4953,7059,4953
4954,7060,4954
4955,7061,4955
4956,7062,4956
4957,7063,4957
4958,7064,4958
4959,7065,4959
4960,7067,4960
4961,7068,4961
4962,7069,4962
4963,7070,4963
4964,7071,4964
4965,7072,4965
4966,7073,4966
4967,7074,4967
4968,7075,4968
4969,7076,4969
4970,7078,4970
4971,7079,4971
